id,name,product_code,showroom_qty,warehouse_qty,product_categories_string,buy_account,sell_account,inventory_asset_account
49022072,Bamboo Flat Sheet - Massage Bed Cover Size (210cm x 255cm) - White,,0.0,0.0,,COGS - Mattress,Sales - Bamboo Bedsheet,Inventory - Bedsheets
45601400,Bamboo Flat Sheet Set + 1 Pillow Cases - Custom Size (W150x L300) - Sand,,0.0,0.0,,COGS - Bedsheet,Sales - Bamboo Bedsheet,Inventory - Bedsheets
42092521,Bamboo Flat Sheet Set + 1 Pillow Cases - Single (180cm x 300cm) - Dark Grey,SSDGCS2S180X300FL,0,0,,Inventory - Bedsheets,Sales - Bamboo Bedsheet,Inventory - Mattress
40805861,Bamboo Flat Sheet Set + 1 Pillow Cases - Single (180cm x 300cm) - Grey,SSGCS2S180X300FL,0.0,0.0,,COGS - Mattress,Sales - Bamboo Bedsheet,Inventory - Bedsheets
45938063,Bamboo Flat Sheet Set + 1 Pillowcases - Custom Size Single 180cm x 300cm - Burnt Orange,SSBOCS180X300FL,0.0,0.0,,COGS - Mattress,Sales - Bamboo Bedsheet,Inventory - Bedsheets
32997047,Bamboo Flat Sheet Set + 2 Pillow Cases  - Queen (250cm x 300cm) - White,SSW2Q300X250FL,8.0,16.0,Bamboo Flat Sheet,COGS - Bedsheet,Sales - Bamboo Bedsheet,Inventory - Bedsheets
33783039,Bamboo Flat Sheet Set + 2 Pillow Cases  - Super King/King (300cm x 300cm) - Dark Grey,SSDG2SK300X300FL,1.0,11.0,Bamboo Flat Sheet,COGS - Bedsheet,Sales - Bamboo Bedsheet,Inventory - Bedsheets
32997032,Bamboo Flat Sheet Set + 2 Pillow Cases  - Super King/King (300cm x 300cm) - Grey,SSG2SK300X300FL,4.0,33.0,Bamboo Flat Sheet,COGS - Bedsheet,Sales - Bamboo Bedsheet,Inventory - Bedsheets
33787398,Bamboo Flat Sheet Set + 2 Pillow Cases -  Super King/King (300cm x 300cm)  - Moss Green,SSMG2SK300X300FL,7.0,9.0,Bamboo Flat Sheet,COGS - Bedsheet,Sales - Bamboo Bedsheet,Inventory - Bedsheets
44375119,Bamboo Flat Sheet Set + 2 Pillow Cases - Custom Size (270cm x 300cm) - Sand,SSSCSB300X270FL,0.0,0.0,,COGS - Mattress,Sales - Bamboo Bedsheet,Inventory - Bedsheets
54594176,Bamboo Flat Sheet Set + 2 Pillow Cases - Custom Size (350cm x 350cm) - Dark Grey,,0.0,0.0,Bamboo Flat Sheet,COGS - Mattress,Sales - Bamboo Bedsheet,Inventory - Bedsheets
58287522,Bamboo Flat Sheet Set + 2 Pillow Cases - Queen (250cm x 300cm) - Blush Mauve,SSBM2Q300X250FL,0,0,Bamboo Flat Sheet,COGS - Bedsheet,Sales - Bamboo Bedsheet,Inventory - Bedsheets
58287578,Bamboo Flat Sheet Set + 2 Pillow Cases - Queen (250cm x 300cm) - Burnt Orange,SSBO2Q300X250FL,0,0,Bamboo Flat Sheet,COGS - Bedsheet,Sales - Bamboo Bedsheet,Inventory - Bedsheets
32997029,Bamboo Flat Sheet Set + 2 Pillow Cases - Queen (250cm x 300cm) - Grey,SSG2Q300X250FL,5.0,0.0,Bamboo Flat Sheet,COGS - Bedsheet,Sales - Bamboo Bedsheet,Inventory - Bedsheets
58287364,Bamboo Flat Sheet Set + 2 Pillow Cases - Queen (250cm x 300cm) - Moss Green, SSMG2Q300X250FL,0,0,Bamboo Flat Sheet,COGS - Bedsheet,Sales - Bamboo Bedsheet,Inventory - Bedsheets
58287452,Bamboo Flat Sheet Set + 2 Pillow Cases - Queen (250cm x 300cm) - Sage,SSSG2Q300X250FL,0,0,Bamboo Flat Sheet,COGS - Bedsheet,Sales - Bamboo Bedsheet,Inventory - Bedsheets
35319778,Bamboo Flat Sheet Set + 2 Pillow Cases - Queen (250cm x 300cm) - Sand,SSS2Q300X250FL,0,10.0,Bamboo Flat Sheet,COGS - Bedsheet,Sales - Bamboo Bedsheet,Inventory - Bedsheets
33787449,Bamboo Flat Sheet Set + 2 Pillow Cases - Super King/King (300cm x 300cm)  - Burnt Orange,SSBO2SK300X300FL,10.0,4.0,Bamboo Flat Sheet,COGS - Bedsheet,Sales - Bamboo Bedsheet,Inventory - Bedsheets
33783798,Bamboo Flat Sheet Set + 2 Pillow Cases - Super King/King (300cm x 300cm)  - Sand,SSS2SK300X300FL,5.0,5.0,Bamboo Flat Sheet,COGS - Bedsheet,Sales - Bamboo Bedsheet,Inventory - Bedsheets
32997049,Bamboo Flat Sheet Set + 2 Pillow Cases - Super King/King (300cm x 300cm)  - White,SSW2SK300X300FL,4.0,13.0,Bamboo Flat Sheet,COGS - Bedsheet,Sales - Bamboo Bedsheet,Inventory - Bedsheets
46054979,Bamboo Flat Sheet Set + 2 Pillow Cases - Super King/King (300cm x 300cm) - Blush Mauve, SSBM2SK300X300FL,2.0,5.0,Bamboo Flat Sheet,COGS - Bedsheet,Sales - Bamboo Bedsheet,Inventory - Bedsheets
41777053,Bamboo Flat Sheet Set + 2 Pillow Cases - Super King/King (300cm x 300cm) - Sage,SSSG2SK300X300FL,5.0,10.0,Bamboo Flat Sheet,COGS - Bedsheet,Sales - Bamboo Bedsheet,Inventory - Bedsheets
45115742,Bamboo Flat Sheet Set + NO Pillow Cases + NO bag - Super King/King (300cm x 300cm) - Burnt Orange,SSBO0SK300X300FL,0.0,0,Bamboo Flat Sheet,COGS - Bedsheet,Sales - Bamboo Bedsheet,Inventory - Bedsheets
45387642,Bamboo Flat Sheet Without Pillow Cases - Custom Size (290cm x 290cm) - Dark Grey,SSDGCS290X290FL,0.0,0.0,,COGS - Mattress,Sales - Bamboo Bedsheet,Inventory - Bedsheets
48088596,Bamboo Flat Sheet Without Pillowcases - Custom Size (118cm x 78cm) - Moss Green,,0.0,0.0,,COGS - Mattress,Sales - Bamboo Bedsheet,Inventory - Bedsheets
33863772,Bamboo Lyocell Fabric -  White,BLFRW290,0.0,13857950.0,Bamboo Lyocell  Fabric,COGS - Bedsheet,Sales - Bamboo Bedsheet,Inventory - Mattress
46059170,Bamboo Lyocell Fabric - Blush Mauve, BLFRBM290,301600.0,12569150.0,Bamboo Lyocell  Fabric,COGS - Bedsheet,Sales - Bamboo Bedsheet,Inventory - Mattress
33863842,Bamboo Lyocell Fabric - Burnt Orange,BLFRBO290,-50000.0,4210500.0,Bamboo Lyocell  Fabric,COGS - Bedsheet,Sales - Bed Accessories,Inventory - Mattress
33863834,Bamboo Lyocell Fabric - Dark Grey,BLFRDG290,-300730.0,16053600.0,Bamboo Lyocell  Fabric,COGS - Bedsheet,Sales - Bed Accessories,Inventory - Mattress
33863837,Bamboo Lyocell Fabric - Grey,BLFRG290,-638000.0,1929450.0,Bamboo Lyocell  Fabric,COGS - Bedsheet,Sales - Bed Accessories,Inventory - Mattress
33863839,Bamboo Lyocell Fabric - Moss Green,BLFRMG290,-31900.0,10299920.0,Bamboo Pillow Cases,COGS - Bedsheet,Sales - Bed Accessories,Inventory - Mattress
41819243,Bamboo Lyocell Fabric - Sage Width 290cm,BLFRSG290,0.0,10020200.0,Bamboo Lyocell  Fabric,COGS - Bedsheet,Sales - Bamboo Bedsheet,Inventory - Mattress
33863840,Bamboo Lyocell Fabric - Sand,BLFRS290,100630.0,-4241739.5,Bamboo Lyocell  Fabric,COGS - Bedsheet,Sales - Bamboo Bedsheet,Inventory - Mattress
33916540,Bamboo Lyocell Fabric Bag,,0,0,Packaging Bags,COGS - Packaging and others,Sales - Bed Accessories,Inventory - Mattress
35224863,Bamboo Outer Cover for Baby Donut Pillow,Cover BDP,4.0,0.0,Toddler Cover,COGS - Pillow & Bolsters,Sales - Pillow & Bolster,Inventory - Pillow & Bolsters
45896076,Bamboo Outer Cover for Bolster,BPCB,10.0,1.0,Bamboo Bolster Outer Cover,COGS - Pillow & Bolsters,Sales - Pillow & Bolster,Inventory - Pillow & Bolsters
45896056,Bamboo Outer cover for Heveya Pillow 1 - 775T (Slim) / 70*40*10cm,BPC1,4.0,1.0,Bamboo Pillow Outer Cover,COGS - Pillow & Bolsters,Sales - Pillow & Bolster,Inventory - Pillow & Bolsters
45896063,Bamboo Outer Cover for Heveya Pillow 2 - 962S (High Soft) / 70*40*14.5cm,BPC2,5.0,2.0,Bamboo Pillow Outer Cover,COGS - Pillow & Bolsters,Sales - Pillow & Bolster,Inventory - Pillow & Bolsters
45896065,Bamboo Outer cover for Heveya Pillow 3 - 313M (Contour) / 67.5*43.5*11.5cm,BPC3,5.0,0.0,Bamboo Pillow Outer Cover,COGS - Pillow & Bolsters,Sales - Pillow & Bolster,Inventory - Pillow & Bolsters
45896068,Bamboo Outer Cover for Heveya Pillow 4 - 732T (Low Soft) / 70*40*12.5cm,BPC4,7.0,2.0,Bamboo Pillow Outer Cover,COGS - Pillow & Bolsters,Sales - Pillow & Bolster,Inventory - Pillow & Bolsters
45896072,Bamboo Outer Cover for Heveya Pillow 5 - 732M (Low Firm) / 70*40*12.5cm,BPC5,7.0,1.0,Bamboo Pillow Outer Cover,COGS - Pillow & Bolsters,Sales - Pillow & Bolster,Inventory - Pillow & Bolsters
45896074,Bamboo Outer Cover for Heveya Pillow 6 - 962M (High Firm) / 70*40*14.5cm,BPC6,9.0,0.0,Bamboo Pillow Outer Cover,COGS - Pillow & Bolsters,Sales - Pillow & Bolster,Inventory - Pillow & Bolsters
35224815,Bamboo Outer Cover for Toddler Contour Pillow,Covers  TCP,2.0,0.0,Toddler Cover,COGS - Pillow & Bolsters,Sales - Pillow & Bolster,Inventory - Pillow & Bolsters
35224849,Bamboo Outer Cover for Toddler Flat Pillow,Covers  TFP,4.0,0.0,Toddler Cover,COGS - Pillow & Bolsters,Sales - Pillow & Bolster,Inventory - Pillow & Bolsters
53939836,Bamboo Outer Cover for Travel Bolster,BPTB,0,0.0,Bamboo Pillow Outer Cover,COGS - Pillow & Bolsters,Sales - Pillow & Bolster,Inventory - Pillow & Bolsters
53939834,Bamboo Outer Cover for Travel Pillow,BPTP,0,23.0,Bamboo Pillow Outer Cover,COGS - Pillow & Bolsters,Sales - Pillow & Bolster,Inventory - Pillow & Bolsters
38869181,Bamboo Pillow  Cases Set (2 Pillow Cases)  - Custom size 45cm x 65cm - White,PCWCS45X65,0.0,0.0,Bamboo Pillow Cases,COGS - Mattress,Sales - Bed Accessories,Inventory - Bed Accessories
58609812,Bamboo Pillow Case - Custom Size (50cm x 95cm) - White,,0,0,Bamboo Pillow Cases,COGS - Mattress,Sales - Bed Accessories,Inventory - Bed Accessories
36896871,Bamboo Pillow Cases - Custom Size 35cm x 80cm - Burnt Orange,PCBOB35X80,0,0.0,Bamboo Pillow Cases,COGS - Mattress,Sales - Bed Accessories,Inventory - Bed Accessories
37921348,Bamboo Pillow Cases - Custom Size 35cm x 80cm - Moss Green,PCMGB35X80,0,0.0,,COGS - Mattress,Sales - Bed Accessories,Inventory - Bed Accessories
37207510,Bamboo Pillow Cases - Custom Size 37cm x 100cm - Burnt Orange,PCBOB37X100,0,0.0,Bamboo Pillow Cases,COGS - Mattress,Sales - Bed Accessories,Inventory - Bed Accessories
49780403,Bamboo Pillow Cases - Custom Size 44 х 54 x height 13cm - Burnt Orange,,0,0.0,,COGS - Mattress,Sales - Bed Accessories,Inventory - Bed Accessories
49780415,Bamboo Pillow Cases - Custom Size 44 х 54 x height 13cm - Sand,,0,0.0,,COGS - Mattress,Sales - Bed Accessories,Inventory - Bed Accessories
36811572,Bamboo Pillow Cases - Custom size 50cm x 80cm - Moss Green,PCMGB50X80,0,0.0,,COGS - Mattress,Sales - Bed Accessories,Inventory - Bed Accessories
33787461,Bamboo Pillow Cases Set (2 Pillow Cases) -  50 cm x 75 cm  - Burnt Orange,PCBO2OS75X50,6.0,4.5,Bamboo Pillow Cases,COGS - Bedsheet,Sales - Bamboo Bedsheet,Inventory - Mattress
33779811,Bamboo Pillow Cases Set (2 Pillow Cases) -  Size (95cm x 58cm)  - White,PCW2OS95X58,8.0,4.0,Bamboo Pillow Cases,COGS - Bed Accessories,Sales - Bed Accessories,Inventory - Bed Accessories
33779465,Bamboo Pillow Cases Set (2 Pillow Cases) -  Size (95cm x 58cm) - Grey,PCG2OS95X58,8.0,7.0,Bamboo Pillow Cases,COGS - Bedsheet,Sales - Bamboo Bedsheet,Inventory - Mattress
46058450,Bamboo Pillow Cases Set (2 Pillow Cases) - 50 cm x 75 cm - Blush Mauve,PCBM2OS75X50,7.5,5.0,Bamboo Pillow Cases,COGS - Bedsheet,Sales - Bamboo Bedsheet,Inventory - Mattress
33783211,Bamboo Pillow Cases Set (2 Pillow Cases) - 50 cm x 75 cm - Dark Grey,PCDG2OS75X50	,1.0,15.5,Bamboo Pillow Cases,COGS - Bedsheet,Sales - Bamboo Bedsheet,Inventory - Mattress
32997033,Bamboo Pillow Cases Set (2 Pillow Cases) - 50 cm x 75 cm - Grey,PCG2OS75X50,7.5,-1.5,Bamboo Pillow Cases,COGS - Bed Accessories,Sales - Bed Accessories,Inventory - Bed Accessories
55662678,Bamboo Pillow Cases Set (2 Pillow Cases) - 50 cm x 75 cm - Lilac,PCL2OS75X5,0,0,Bamboo Pillow Cases,COGS - Bed Accessories,Sales - Bed Accessories,Inventory - Bed Accessories
33787401,Bamboo Pillow Cases Set (2 Pillow Cases) - 50 cm x 75 cm - Moss Green,PCMG2OS75X50,11.5,10.0,Bamboo Pillow Cases,COGS - Bedsheet,Sales - Bamboo Bedsheet,Inventory - Mattress
41819231,Bamboo Pillow Cases Set (2 Pillow Cases) - 50 cm x 75 cm - Sage,PCSG2OS75X50	,4.0,10.5,Bamboo Pillow Cases,COGS - Bedsheet,Sales - Bamboo Bedsheet,Inventory - Mattress
33783807,Bamboo Pillow Cases Set (2 Pillow Cases) - 50 cm x 75 cm - Sand,PCS2OS75X50,-2.5,29.0,Bamboo Pillow Cases,COGS - Bed Accessories,Sales - Bed Accessories,Inventory - Bed Accessories
32997051,Bamboo Pillow Cases Set (2 Pillow Cases) - 50 cm x 75 cm - White,PCW2OS75X50,24.0,0.5,Bamboo Pillow Cases,COGS - Bed Accessories,Sales - Bed Accessories,Inventory - Bed Accessories
47769469,Bamboo Pillow Cases Set (2 Pillow Cases) - 50 cm x 75 cm - White - Without Logo,PCW250X75WL,0.0,0.0,,COGS - Mattress,Sales - Bed Accessories,Inventory - Bed Accessories
48806671,Bamboo Pillow Cases Set (2 Pillow Cases) - Custom Size (To Fit Pillow Size 92cm x 51cm) - Sand,,0.0,0.0,,COGS - Mattress,Sales - Bed Accessories,Inventory - Bed Accessories
48806654,Bamboo Pillow Cases Set (2 Pillow Cases) - Custom Size (To Fit Pillow Size 92cm x 51cm) - White,,0.0,0.0,,COGS - Mattress,Sales - Bed Accessories,Inventory - Bed Accessories
36604638,Bamboo Pillow Cases Set (2 Pillow Cases) - Custom Size 65cm x 45cm  - White,PCWB65X45,0,0.0,Bamboo Pillow Cases,COGS - Mattress,Sales - Bed Accessories,Inventory - Bed Accessories
47316559,Bamboo Pillow Cases Set (2 Pillow Cases) - Custom Size for Lady Americana Pillow 76cm x 51 cm - White,,0.0,0.0,,COGS - Mattress,Sales - Bed Accessories,Inventory - Bed Accessories
56593424,Bamboo Pillow Cases Size 50 cm x 75 cm - Take out from Sheet Set - Blush Mauve,,0,0,Bamboo Pillow Cases,COGS - Bed Accessories,Sales - Bed Accessories,Inventory - Bed Accessories
56554998,Bamboo Pillow Cases Size 50 cm x 75 cm - Take out from Sheet Set - Burnt Orange,,0.0,0.0,Bamboo Pillow Cases,COGS - Bedsheet,Sales - Bamboo Bedsheet,Inventory - Bedsheets
56555040,Bamboo Pillow Cases Size 50 cm x 75 cm - Take out from Sheet Set - Grey,,1.0,0.0,Bamboo Pillow Cases,COGS - Bedsheet,Sales - Bamboo Bedsheet,Inventory - Bedsheets
56593432,Bamboo Pillow Cases Size 50 cm x 75 cm - Take out from Sheet Set - Moss Green,,-1.5,0.5,Bamboo Pillow Cases,COGS - Bed Accessories,Sales - Bed Accessories,Inventory - Bed Accessories
56553326,Bamboo Pillow Cases Size 50 cm x 75 cm - Take out from Sheet Set - Sage,,1.0,0.0,Bamboo Pillow Cases,COGS - Bedsheet,Sales - Bamboo Bedsheet,Inventory - Bedsheets
56555056,Bamboo Pillow Cases Size 50 cm x 75 cm - Take out from Sheet Set - Sand,,0.0,0.0,Bamboo Pillow Cases,COGS - Bedsheet,Sales - Bamboo Bedsheet,Inventory - Bedsheets
33779796,Bamboo Pillow Cases Size 50 cm x 75 cm - Take out from Sheet Set - White,PCWBW50X75TO,2.0,0.0,Bamboo Pillow Cases,COGS - Bedsheet,Sales - Bed Accessories,Inventory - Bed Accessories
45115868,Bamboo Pillow Cases Without Bag - 50cm x 75cm - Burnt Orange,PCBOB50X75,0.0,0.0,,COGS - Bed Accessories,Sales - Bed Accessories,Inventory - Bed Accessories
45116200,Bamboo Pillow Cases Without Bag - 50cm x 75cm - Dark Grey, PCDGB50X75,0.0,0,Bamboo Pillow Cases,COGS - Bedsheet,Sales - Bamboo Bedsheet,Inventory - Mattress
35779454,Bamboo Pillow Cases Without Bag - 50cm x 75cm - Moss Green,PCMGB50X75,0.0,0.0,,COGS - Mattress,Sales - Bed Accessories,Inventory - Bed Accessories
35765677,Bamboo Pillow Cases Without Bag - 50cm x 75cm - White,,0,0,,COGS - Mattress,Sales - Bamboo Bedsheet,Inventory - Mattress
36607016,Bamboo Pillows Cases - Without Bag - Grey,PCGWB50X75,0.0,0.0,Bamboo Pillow Cases,COGS - Bedsheet,Sales - Mattress,Inventory - Bedsheets
36607276,Bamboo Pillows Cases - Without Bag - Moss Green,PCMGWB50X75		,0.0,0.0,Bamboo Pillow Cases,COGS - Bedsheet,Sales - Bamboo Bedsheet,Inventory - Mattress
33783837,Bamboo Pillows Cases - Without Bag - Sand,PCSWB50X75,0.0,0.0,Bamboo Pillow Cases,COGS - Bedsheet,Sales - Bamboo Bedsheet,Inventory - Mattress
44125922,Bamboo Sheet Box,BSB,-5.0,224.0,Packaging Bags,COGS - Packaging and others,Sales - Others,Inventory - Packaging and others
51563417,Bamboo Sleep Blend and Reed Diffuser Oil - Refill,,0.0,800.0,,COGS - Bed Accessories,Sales - Bed Accessories,Inventory - Bed Accessories
33779750,Bamboo Small Bag -  Pillow Cases - White,BSBW,0.0,0.0,Bamboo Small Bag,COGS - Packaging and others,Sales - Bamboo Bedsheet,Inventory - Mattress
33779399,Bamboo Small Bag - Pillow Cases - Grey,BSBG,0.0,0.0,Bamboo Small Bag,COGS - Packaging and others,Sales - Bamboo Bedsheet,Inventory - Mattress
48145399,Bamboo Swatch Card,,0,0,,Other Operating Expenses,Sales - Mattress,
38542509,Bamboo Teak Pillow Mist - 150ml.,BTPM,-4.0,-9.0,Wellness,COGS - Bed Accessories,Sales - Bed Accessories,Inventory - Bed Accessories
53097490,Bamboo Teak Pillow Mist - 5ml.,BTPM5ML,-260.0,-136.0,Wellness,COGS - Mattress,Sales - Bed Accessories,Inventory - Bed Accessories
44180869,Bamboo Teak Reed Diffuser.,BTRD,0.0,-6.0,Wellness,COGS - Bed Accessories,Sales - Bed Accessories,Inventory - Bed Accessories
44180843,Bamboo Teak Scented Candle.,BTSC,2.0,60.0,Wellness,COGS - Bed Accessories,Sales - Bed Accessories,Inventory - Bed Accessories
51563543,Bamboo Teak Sleep Blend - Pure Oil 0.2L,,0.0,0,,COGS - Bed Accessories,Sales - Bed Accessories,Inventory - Bed Accessories
44181050,Bamboo Teak Sleep Blend.,BTSB,1.0,-7.0,Wellness,COGS - Bed Accessories,Sales - Bed Accessories,Inventory - Bed Accessories
50393366,Bamboo Travel Mini Bolster Case - Dark Grey,BCDGMB,-1.0,4.0,,COGS - Mattress,Sales - Bed Accessories,Inventory - Bed Accessories
49785007,Bamboo Travel Mini Bolster Case - Grey,BCGMB,5.0,3.0,,COGS - Mattress,Sales - Bed Accessories,Inventory - Bed Accessories
57186244,Bamboo Travel Mini Bolster Case - Moss Green,BCMGMB,0,2.0,,COGS - Mattress,Sales - Bed Accessories,Inventory - Bed Accessories
45233818,Banana Paper - Sliding Door,,0,0,,Aktiva Kelompok I (Fixed Assets - Office Equipment),Sales - Mattress,
52612310,Banana Paper Box,BPB0001,5.0,90.0,Packaging Bags,COGS - Packaging and others,Sales - Others,Inventory - Packaging and others
58112694,Bed Frame - King,,0,0,Teak Bedframe,COGS - Bed Frames,Sales - Bed Frames,Inventory - Bed Frames
43778050,Bolster Bag,BB,9.0,113.0,Packaging Bags,COGS - Packaging and others,Sales - Others,Inventory - Mattress
47347440,Bolster Bag - Materials Only,,0,0,,COGS - Packaging and others,Sales - Others,Inventory - Mattress
53082698,Bottle - Bamboo Teak Scented Candle,WRVCBOT,5.0,-7.0,"Wellness, Material",COGS - Packaging and others,Sales - Others,Inventory - Packaging and others
53082608,Bottle - Pillow Mist - 150ml,WRPMBOT,175.0,-477.0,"Wellness, Material",COGS - Packaging and others,Sales - Others,Inventory - Packaging and others
53097488,Bottle - Pillow Mist - 5ml,WRPMBOT5ML,398.0,-527.0,"Wellness, Material",COGS - Packaging and others,Sales - Others,Inventory - Mattress
53082630,Bottle - Reed Diffuser,WRRDBOT,160.0,-169.0,"Wellness, Material",COGS - Packaging and others,Sales - Others,Inventory - Mattress
53082854,Bottle - Sleep Blend,WRSBBOT,172.0,-180.0,"Wellness, Material",COGS - Packaging and others,Sales - Others,Inventory - Mattress
44254610,Bottom wheels - nylon,,0,0,,Bangunan (Fixed Asset - Building),Sales - Mattress,
52735029,Bramble Bedframe,,0,0,,COGS - Bed Frames,Sales - Consignment,Inventory - Bed Frames
48312412,Bundle of Black Synthetic Reeds (8pcs),WRRD8S,14.0,277.0,"Wellness, Material",COGS - Bed Accessories,Sales - Bed Accessories,Inventory - Mattress
48203292,bymne,,0,0,,COGS - Mattress,Sales - Consignment,
44563315,Cabinet Showroom Warehouse Room,,0,0,,Bangunan (Fixed Asset - Building),Sales - Mattress,
44283938,Camera for marketing team,,0,0,,Aktiva Kelompok I (Fixed Assets - Office Equipment),Sales - Mattress,
44657168,Cap Karoso - 1,,0.0,18.0,,COGS - Mattress,Sales - Mattress,Inventory - Mattress
49141221,Cap Karoso - 1st Order,CAP0001,0,0,,COGS - Mattress,Sales - Mattress,
44659460,Cap Karoso - 2,,0.0,22.0,,COGS - Mattress,Sales - Mattress,Inventory - Mattress
49141262,Cap Karoso - 2nd Order,CAP0002,0,0,,COGS - Mattress,Sales - Mattress,
55263074,Carmel Side Table,,0,0,Display,Aktiva Kelompok I (Fixed Assets - Office Equipment),Sales - Mattress,
45037369,CCTV Showroom,,0,0,,Aktiva Kelompok I (Fixed Assets - Office Equipment),Sales - Mattress,
57183788,Ceramic Lamp,,0,0,Display,Aktiva Kelompok I (Fixed Assets - Office Equipment),Sales - Mattress,
44858719,Cermin Showroom,,0,0,,Bangunan (Fixed Asset - Building),Sales - Mattress,
46993748,Chopping Board Low Table,,0,0,,Aktiva Kelompok I (Fixed Assets - Office Equipment),Sales - Mattress,
45644872,CLELIA - Art Installations 2nd Floor,,0,0,,Aktiva Kelompok I (Fixed Assets - Office Equipment),Sales - Mattress,
35005948,Component Latex  Mattress - Custom Size,(D80) 200X320X15,0,0.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
36802041,Component Latex Mattress -  Custom Size,D65200X240X5,0,0.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
34803243,Component Latex Mattress - D65 - Custom Size,(D65) 210X200X5,0,0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
38638177,Contour Pillow Custom Cut in Two (Half Contour),(Half Contour),0.0,0,,COGS - Pillow & Bolsters,Sales - Pillow & Bolster,Inventory - Pillow & Bolsters
45435759,Cup (Cappuccino),,0,0,,Aktiva Kelompok I (Fixed Assets - Office Equipment),Sales - Mattress,
45435739,Cup (Espresso),,0,0,,Aktiva Kelompok I (Fixed Assets - Office Equipment),Sales - Mattress,
52081867,Curva Bed Frame - King (212 x 250 x 108 cm),,0,0,Teak Bedframe,COGS - Bed Frames,Sales - Bed Frames,Inventory - Bed Frames
52082132,Curva Bed Frame - Super King (230 x 250 x 108 cm),,0,0,,COGS - Bed Frames,Sales - Bed Frames,Inventory - Bed Frames
45703090,Cushion Insert - Regular Size 50cm x 80cm,,0,0,,Inventory - Bed Accessories,Inventory - Bed Accessories,
41816575,Cushions Inserts 	- 65*65cm - Square,Cushions Insert Square,0.0,45.0,Cushion Insert,COGS - Bed Accessories,Sales - Bed Accessories,Inventory - Bed Accessories
41816610,Cushions Inserts - 30*120cm - Lumbar L,Cushions Insert Lumbar L,7.0,21.0,Cushion Insert,COGS - Bed Accessories,Sales - Bed Accessories,Inventory - Bed Accessories
41816588,Cushions Inserts - 30*30cm - Breakfast,Cushions Insert Breakfast,6.0,50.0,Cushion Insert,COGS - Bed Accessories,Sales - Bed Accessories,Inventory - Bed Accessories
41816600,Cushions Inserts - 40*90cm - Lumbar M,Cushions Insert Lumbar M,1.0,17.0,Cushion Insert,COGS - Bed Accessories,Sales - Bed Accessories,Inventory - Bed Accessories
49169329,Custom Hospitality Sofa - 5 pieces,,0,0.0,Hospitality Mattress,COGS - Mattress,Sales - Mattress,Inventory - Mattress
44674871,Custom travel pillow - Half Size No.1,,0,0,Pillow,COGS - Pillow & Bolsters,Sales - Pillow & Bolster,
41603235,Custom travel pillow - Half Size No.5,,0.0,0.0,,COGS - Pillow & Bolsters,Sales - Pillow & Bolster,Inventory - Pillow & Bolsters
56141736,Cut-Out 18 x 30 x 20cm (Heveya II-Medium),,0,0,,Store Expenses,Sales - Mattress,
56141764,Cut-Out 18 x 30 x 25cm (Heveya III-Medium),,0,0,,Store Expenses,Sales - Mattress,
50234396,Cut-Out 40 x 15 x 15cm,,0,0,,COGS - Mattress,Sales - Mattress,
50234398,Cut-Out 40 x 15 x 20cm,,0,0,,COGS - Mattress,Sales - Mattress,
50234399,Cut-Out 40 x 15 x 25cm,,0,0,,COGS - Mattress,Sales - Mattress,
50842401,Cut-out mattress boxes,,0,0,Display,Aktiva Kelompok I (Fixed Assets - Office Equipment),Sales - Mattress,
44255023,D&D Contractor reimbursement,,0,0,,Bangunan (Fixed Asset - Building),Sales - Mattress,
44355587,Decorative Pillow Covers - Custom Colorway,,0,0,Clelia,COGS - Pillow & Bolsters,Sales - Pillow & Bolster,Inventory - Mattress
44355475,Decorative Pillow Covers 113x27,,0,0,Clelia,COGS - Pillow & Bolsters,Sales - Pillow & Bolster,Inventory - Mattress
44355581,Decorative Pillow Covers 27 x 43,,0,0,Clelia,COGS - Pillow & Bolsters,Sales - Pillow & Bolster,Inventory - Mattress
44355485,Decorative Pillow Covers 58 x 58,,0,0,Clelia,COGS - Pillow & Bolsters,Sales - Pillow & Bolster,Inventory - Mattress
44355480,Decorative Pillow Covers 80 x 35,,0,0,Clelia,COGS - Pillow & Bolsters,Sales - Pillow & Bolster,Inventory - Mattress
45549909,Deep Sleep Bundle,DSB,0.0,0.0,Gift Set,COGS - Mattress,Sales - Bed Accessories,Inventory - Bed Accessories
44254603,Dekkson Door Key and Accessories,,0,0,,Bangunan (Fixed Asset - Building),Sales - Mattress,
48312226,Diffuser - Bamboo Teak - 200 ml,WRRDLQ200,14.0,276.0,"Wellness, Material",COGS - Bed Accessories,Sales - Bed Accessories,Inventory - Mattress
37184929,Elastic Band,EB,2000.0,0.0,Elastic Band,COGS - Mattress,Sales - Mattress Protector,Inventory - Mattress
46820395,Extra - TA2065 / 4x4 x 2.5cm,,0,0,,Store Expenses,Sales - Mattress,
48989975,Fabric : Local linen Col.natural - 180 x 200 x 33cm,S000001,0,0,Sample,COGS - Packaging and others,Sales - Others,
